;;;;;Data Destinasi Nasional;;;;;;
No;CODING ACUAN;DEST;SYS-CODE;"3
Code";PROVINSI;KABUPATEN / KOTA;NAMA KAB/KOTA;KECAMATAN;KELURAHAN;kode pos; ZONA 
37812;MDC10000;MDC10022;MDC10022;MDC;Sulawesi Utara;Kota;Manado;Malalayang;Kleak;95115;A
37813;MDC10000;MDC10022;MDC10022;MDC;Sulawesi Utara;Kota;Manado;Malalayang;Malalayang Dua (II);95163;A
37814;MDC10000;MDC10022;MDC10022;MDC;Sulawesi Utara;Kota;Manado;Malalayang;Malalayang Satu (I);95162;A
37815;MDC10000;MDC10022;MDC10022;MDC;Sulawesi Utara;Kota;Manado;Malalayang;Malalayang Satu Barat;95163;A
37816;MDC10000;MDC10022;MDC10022;MDC;Sulawesi Utara;Kota;Manado;Malalayang;Malalayang Satu Timur;95163;A
37817;MDC10000;MDC10022;MDC10022;MDC;Sulawesi Utara;Kota;Manado;Malalayang;Winangun Dua;95161;A
37818;MDC10000;MDC10022;MDC10022;MDC;Sulawesi Utara;Kota;Manado;Malalayang;Winangun Satu;95161;A
37819;MDC10000;MDC10023;MDC10023;MDC;Sulawesi Utara;Kota;Manado;Mapanget;Bengkol;95251;A
37820;MDC10000;MDC10023;MDC10023;MDC;Sulawesi Utara;Kota;Manado;Mapanget;Buha;95252;A
37821;MDC10000;MDC10023;MDC10023;MDC;Sulawesi Utara;Kota;Manado;Mapanget;Kairagi Dua;95254;A
37822;MDC10000;MDC10023;MDC10023;MDC;Sulawesi Utara;Kota;Manado;Mapanget;Kairagi Satu;95253;A
37823;MDC10000;MDC10023;MDC10023;MDC;Sulawesi Utara;Kota;Manado;Mapanget;Kima Atas;95259;A
37824;MDC10000;MDC10023;MDC10023;MDC;Sulawesi Utara;Kota;Manado;Mapanget;Lapangan;95258;A
37825;MDC10000;MDC10023;MDC10023;MDC;Sulawesi Utara;Kota;Manado;Mapanget;Mapanget Barat;95258;A
37826;MDC10000;MDC10023;MDC10023;MDC;Sulawesi Utara;Kota;Manado;Mapanget;Paniki Bawah;95256;A
37827;MDC10000;MDC10023;MDC10023;MDC;Sulawesi Utara;Kota;Manado;Mapanget;Paniki Dua;95257;A
37828;MDC10000;MDC10023;MDC10023;MDC;Sulawesi Utara;Kota;Manado;Mapanget;Paniki Satu;95259;A
37829;MDC10000;MDC10024;MDC10024;MDC;Sulawesi Utara;Kota;Manado;Sario;Ranotana;95116;A
37830;MDC10000;MDC10024;MDC10024;MDC;Sulawesi Utara;Kota;Manado;Sario;Sario;95114;A
37831;MDC10000;MDC10024;MDC10024;MDC;Sulawesi Utara;Kota;Manado;Sario;Sario Kota Baru;95113;A
37832;MDC10000;MDC10024;MDC10024;MDC;Sulawesi Utara;Kota;Manado;Sario;Sario Tumpaan;95114;A
37833;MDC10000;MDC10024;MDC10024;MDC;Sulawesi Utara;Kota;Manado;Sario;Sario Utara;95114;A
37834;MDC10000;MDC10024;MDC10024;MDC;Sulawesi Utara;Kota;Manado;Sario;Titiwungen Selatan;95113;A
37835;MDC10000;MDC10024;MDC10024;MDC;Sulawesi Utara;Kota;Manado;Sario;Titiwungen Utara;95113;A
37836;MDC10000;MDC10025;MDC10025;MDC;Sulawesi Utara;Kota;Manado;Singkil;Karame;95231;A
37837;MDC10000;MDC10025;MDC10025;MDC;Sulawesi Utara;Kota;Manado;Singkil;Ketang Baru;95232;A
37838;MDC10000;MDC10025;MDC10025;MDC;Sulawesi Utara;Kota;Manado;Singkil;Kombos Barat;95234;A
37839;MDC10000;MDC10025;MDC10025;MDC;Sulawesi Utara;Kota;Manado;Singkil;Kombos Timur;95234;A
37840;MDC10000;MDC10025;MDC10025;MDC;Sulawesi Utara;Kota;Manado;Singkil;Singkil Dua;95234;A
37841;MDC10000;MDC10025;MDC10025;MDC;Sulawesi Utara;Kota;Manado;Singkil;Singkil Satu;95234;A
37842;MDC10000;MDC10025;MDC10025;MDC;Sulawesi Utara;Kota;Manado;Singkil;Ternate Baru;95232;A
37843;MDC10000;MDC10025;MDC10025;MDC;Sulawesi Utara;Kota;Manado;Singkil;Ternate Tanjung;95234;A
37844;MDC10000;MDC10025;MDC10025;MDC;Sulawesi Utara;Kota;Manado;Singkil;Wawonasa;95231;A
37845;MDC10000;MDC10026;MDC10026;MDC;Sulawesi Utara;Kota;Manado;Tikala;Banjer;95125;A
37846;MDC10000;MDC10026;MDC10026;MDC;Sulawesi Utara;Kota;Manado;Tikala;Paal IV;95129;A
37847;MDC10000;MDC10026;MDC10026;MDC;Sulawesi Utara;Kota;Manado;Tikala;Taas;95129;A
37848;MDC10000;MDC10026;MDC10026;MDC;Sulawesi Utara;Kota;Manado;Tikala;Tikala Ares;95124;A
37849;MDC10000;MDC10026;MDC10026;MDC;Sulawesi Utara;Kota;Manado;Tikala;Tikala Baru;95126;A
37850;MDC10000;MDC10027;MDC10027;MDC;Sulawesi Utara;Kota;Manado;Tuminiting;Bitungkarangria;95239;A
37851;MDC10000;MDC10027;MDC10027;MDC;Sulawesi Utara;Kota;Manado;Tuminiting;Islam (Kampung Islam);95239;A
37852;MDC10000;MDC10027;MDC10027;MDC;Sulawesi Utara;Kota;Manado;Tuminiting;Maasing;95238;A
37853;MDC10000;MDC10027;MDC10027;MDC;Sulawesi Utara;Kota;Manado;Tuminiting;Mahawu;95239;A
37854;MDC10000;MDC10027;MDC10027;MDC;Sulawesi Utara;Kota;Manado;Tuminiting;Sindulang Dua;95239;A
37855;MDC10000;MDC10027;MDC10027;MDC;Sulawesi Utara;Kota;Manado;Tuminiting;Sindulang Satu;95239;A
37856;MDC10000;MDC10027;MDC10027;MDC;Sulawesi Utara;Kota;Manado;Tuminiting;Sumompo;95239;A
37857;MDC10000;MDC10027;MDC10027;MDC;Sulawesi Utara;Kota;Manado;Tuminiting;Tuminting;95239;A
37858;MDC10000;MDC10027;MDC10027;MDC;Sulawesi Utara;Kota;Manado;Tuminiting;Tumumpa Dua;95239;A
37859;MDC10000;MDC10027;MDC10027;MDC;Sulawesi Utara;Kota;Manado;Tuminiting;Tumumpa Satu;95239;A
37860;MDC10000;MDC10028;MDC10028;MDC;Sulawesi Utara;Kota;Manado;Wanea;Bumi Nyiur;95117;A
37861;MDC10000;MDC10028;MDC10028;MDC;Sulawesi Utara;Kota;Manado;Wanea;Karombasan Selatan;95117;A
37862;MDC10000;MDC10028;MDC10028;MDC;Sulawesi Utara;Kota;Manado;Wanea;Karombasan Utara;95117;A
37863;MDC10000;MDC10028;MDC10028;MDC;Sulawesi Utara;Kota;Manado;Wanea;Pakowa;95119;A
37864;MDC10000;MDC10028;MDC10028;MDC;Sulawesi Utara;Kota;Manado;Wanea;Ranotana Weru;95118;A
37865;MDC10000;MDC10028;MDC10028;MDC;Sulawesi Utara;Kota;Manado;Wanea;Tanjung Batu;95117;A
37866;MDC10000;MDC10028;MDC10028;MDC;Sulawesi Utara;Kota;Manado;Wanea;Teling Atas;95119;A
37867;MDC10000;MDC10028;MDC10028;MDC;Sulawesi Utara;Kota;Manado;Wanea;Tingkulu;95117;A
37868;MDC10000;MDC10028;MDC10028;MDC;Sulawesi Utara;Kota;Manado;Wanea;Wanea;95117;A
37869;MDC10000;MDC10029;MDC10029;MDC;Sulawesi Utara;Kota;Manado;Wenang;Bumi Beringin;95113;A
37870;MDC10000;MDC10029;MDC10029;MDC;Sulawesi Utara;Kota;Manado;Wenang;Calaca;95121;A
37871;MDC10000;MDC10029;MDC10029;MDC;Sulawesi Utara;Kota;Manado;Wenang;Istiqlal;95121;A
37872;MDC10000;MDC10029;MDC10029;MDC;Sulawesi Utara;Kota;Manado;Wenang;Komo Luar;95122;A
37873;MDC10000;MDC10029;MDC10029;MDC;Sulawesi Utara;Kota;Manado;Wenang;Lawang Irung;95123;A
37874;MDC10000;MDC10029;MDC10029;MDC;Sulawesi Utara;Kota;Manado;Wenang;Mahakeret Barat;95112;A
37875;MDC10000;MDC10029;MDC10029;MDC;Sulawesi Utara;Kota;Manado;Wenang;Mahakeret Timur;95112;A
37876;MDC10000;MDC10029;MDC10029;MDC;Sulawesi Utara;Kota;Manado;Wenang;Pinaesaan;95122;A
37877;MDC10000;MDC10029;MDC10029;MDC;Sulawesi Utara;Kota;Manado;Wenang;Teling Bawah;95119;A
37878;MDC10000;MDC10029;MDC10029;MDC;Sulawesi Utara;Kota;Manado;Wenang;Tikala Kumaraka;95124;A
37879;MDC10000;MDC10029;MDC10029;MDC;Sulawesi Utara;Kota;Manado;Wenang;Wenang Selatan;95111;A
37880;MDC10000;MDC10029;MDC10029;MDC;Sulawesi Utara;Kota;Manado;Wenang;Wenang Utara;95111;A
37881;MDC10000;MDC10030;MDC10030;MDC;Sulawesi Utara;Kota;Manado;Bunaken Kepulauan;Alung Banua;95231;A
37882;MDC10000;MDC10030;MDC10030;MDC;Sulawesi Utara;Kota;Manado;Bunaken Kepulauan;Bunaken;95246;A
37883;MDC10000;MDC10030;MDC10030;MDC;Sulawesi Utara;Kota;Manado;Bunaken Kepulauan;Manado Tua Dua;95231;A
37884;MDC10000;MDC10030;MDC10030;MDC;Sulawesi Utara;Kota;Manado;Bunaken Kepulauan;Manado Tua Satu;95231;A
37885;MDC10000;MDC10031;MDC10031;MDC;Sulawesi Utara;Kota;Manado;Paal Dua;Dendengan Dalam;95127;A
37886;MDC10000;MDC10031;MDC10031;MDC;Sulawesi Utara;Kota;Manado;Paal Dua;Dendengan Luar;95127;A
37887;MDC10000;MDC10031;MDC10031;MDC;Sulawesi Utara;Kota;Manado;Paal Dua;Kairagi Weru;95129;A
37888;MDC10000;MDC10031;MDC10031;MDC;Sulawesi Utara;Kota;Manado;Paal Dua;Malendeng;95129;A
37889;MDC10000;MDC10031;MDC10031;MDC;Sulawesi Utara;Kota;Manado;Paal Dua;Paal Dua;95129;A
37890;MDC10000;MDC10031;MDC10031;MDC;Sulawesi Utara;Kota;Manado;Paal Dua;Perkamil;95129;A
37891;MDC10000;MDC10031;MDC10031;MDC;Sulawesi Utara;Kota;Manado;Paal Dua;Ranomut;95128;A
37892;MDC20100;MDC20100;MDC20100;MDC;Sulawesi Utara;Kab.;Kotamobagu;Kotamobagu;Motoboi Kecil;95763;B
37893;MDC20600;MDC20101;MDC20101;MDC;Sulawesi Utara;Kab.;Bolaang Mongondow Utara;Bintauna;Batulintik;95763;C
37894;MDC20600;MDC20101;MDC20101;MDC;Sulawesi Utara;Kab.;Bolaang Mongondow Utara;Bintauna;Bintauna;95763;C
37895;MDC20600;MDC20101;MDC20101;MDC;Sulawesi Utara;Kab.;Bolaang Mongondow Utara;Bintauna;Bintauna Pantai/Pante;95763;C
37896;MDC20600;MDC20101;MDC20101;MDC;Sulawesi Utara;Kab.;Bolaang Mongondow Utara;Bintauna;Bunia;95763;C
37897;MDC20600;MDC20101;MDC20101;MDC;Sulawesi Utara;Kab.;Bolaang Mongondow Utara;Bintauna;Bunong;95763;C
37898;MDC20600;MDC20101;MDC20101;MDC;Sulawesi Utara;Kab.;Bolaang Mongondow Utara;Bintauna;Huntuk;95763;C
37899;MDC20600;MDC20101;MDC20101;MDC;Sulawesi Utara;Kab.;Bolaang Mongondow Utara;Bintauna;Kopi;95763;C
37900;MDC20600;MDC20101;MDC20101;MDC;Sulawesi Utara;Kab.;Bolaang Mongondow Utara;Bintauna;Kuhanga;95763;C
37901;MDC20600;MDC20101;MDC20101;MDC;Sulawesi Utara;Kab.;Bolaang Mongondow Utara;Bintauna;Minanga;95763;C
37902;MDC20600;MDC20101;MDC20101;MDC;Sulawesi Utara;Kab.;Bolaang Mongondow Utara;Bintauna;Mome;95763;C
37903;MDC20600;MDC20101;MDC20101;MDC;Sulawesi Utara;Kab.;Bolaang Mongondow Utara;Bintauna;Padang;95763;C
37904;MDC20600;MDC20101;MDC20101;MDC;Sulawesi Utara;Kab.;Bolaang Mongondow Utara;Bintauna;Padang Barat;95763;C
37905;MDC20600;MDC20101;MDC20101;MDC;Sulawesi Utara;Kab.;Bolaang Mongondow Utara;Bintauna;Pimpi;95763;C
37906;MDC20600;MDC20101;MDC20101;MDC;Sulawesi Utara;Kab.;Bolaang Mongondow Utara;Bintauna;Talaga;95763;C
37907;MDC20600;MDC20101;MDC20101;MDC;Sulawesi Utara;Kab.;Bolaang Mongondow Utara;Bintauna;Vahuta;95763;C
37908;MDC20600;MDC20101;MDC20101;MDC;Sulawesi Utara;Kab.;Bolaang Mongondow Utara;Bintauna;Voa A;95763;C
37909;MDC20109;MDC20102;MDC20102;MDC;Sulawesi Utara;Kab.;Bolaang Mongondow;Bolaang;Bangomolunow;95752;C
37910;MDC20109;MDC20102;MDC20102;MDC;Sulawesi Utara;Kab.;Bolaang Mongondow;Bolaang;Inobonto;95752;C
37911;MDC20109;MDC20102;MDC20102;MDC;Sulawesi Utara;Kab.;Bolaang Mongondow;Bolaang;Inobonto Dua;95752;C
37912;MDC20109;MDC20102;MDC20102;MDC;Sulawesi Utara;Kab.;Bolaang Mongondow;Bolaang;Inobonto Satu;95752;C
37913;MDC20109;MDC20102;MDC20102;MDC;Sulawesi Utara;Kab.;Bolaang Mongondow;Bolaang;Komangaan;95752;C
37914;MDC20109;MDC20102;MDC20102;MDC;Sulawesi Utara;Kab.;Bolaang Mongondow;Bolaang;Langagon;95752;C
37915;MDC20109;MDC20102;MDC20102;MDC;Sulawesi Utara;Kab.;Bolaang Mongondow;Bolaang;Langagon Dua;95752;C
37916;MDC20109;MDC20102;MDC20102;MDC;Sulawesi Utara;Kab.;Bolaang Mongondow;Bolaang;Langagon Satu;95752;C
37917;MDC20109;MDC20102;MDC20102;MDC;Sulawesi Utara;Kab.;Bolaang Mongondow;Bolaang;Solimandungan Baru;95752;C
37918;MDC20109;MDC20102;MDC20102;MDC;Sulawesi Utara;Kab.;Bolaang Mongondow;Bolaang;Solimandungan Dua;95752;C
37919;MDC20109;MDC20102;MDC20102;MDC;Sulawesi Utara;Kab.;Bolaang Mongondow;Bolaang;Solimandungan Satu;95752;C
37920;MDC20600;MDC20103;MDC20103;MDC;Sulawesi Utara;Kab.;BOLAANG ITANG;BOLAANG ITANG;Bolangitang I;95774;C
37921;MDC20104;MDC20104;MDC20104;MDC;Sulawesi Utara;Kab.;Bolaang Mongondow Selatan;Bolaang Uki;Bakida;95774;C
37922;MDC20104;MDC20104;MDC20104;MDC;Sulawesi Utara;Kab.;Bolaang Mongondow Selatan;Bolaang Uki;Biniha;95774;C
37923;MDC20104;MDC20104;MDC20104;MDC;Sulawesi Utara;Kab.;Bolaang Mongondow Selatan;Bolaang Uki;Biniha Selatan;95774;C
37924;MDC20104;MDC20104;MDC20104;MDC;Sulawesi Utara;Kab.;Bolaang Mongondow Selatan;Bolaang Uki;Biniha Timur;95774;C
37925;MDC20104;MDC20104;MDC20104;MDC;Sulawesi Utara;Kab.;Bolaang Mongondow Selatan;Bolaang Uki;Dudepo;95774;C
37926;MDC20104;MDC20104;MDC20104;MDC;Sulawesi Utara;Kab.;Bolaang Mongondow Selatan;Bolaang Uki;Dudepo Barat;95774;C
37927;MDC20104;MDC20104;MDC20104;MDC;Sulawesi Utara;Kab.;Bolaang Mongondow Selatan;Bolaang Uki;Duminanga;95774;C
37928;MDC20104;MDC20104;MDC20104;MDC;Sulawesi Utara;Kab.;Bolaang Mongondow Selatan;Bolaang Uki;Halabolu;95774;C
37929;MDC20104;MDC20104;MDC20104;MDC;Sulawesi Utara;Kab.;Bolaang Mongondow Selatan;Bolaang Uki;Molibagu;95774;C
37930;MDC20104;MDC20104;MDC20104;MDC;Sulawesi Utara;Kab.;Bolaang Mongondow Selatan;Bolaang Uki;Motolohu;95774;C
37931;MDC20104;MDC20104;MDC20104;MDC;Sulawesi Utara;Kab.;Bolaang Mongondow Selatan;Bolaang Uki;Pangia;95774;C
37932;MDC20104;MDC20104;MDC20104;MDC;Sulawesi Utara;Kab.;Bolaang Mongondow Selatan;Bolaang Uki;Pinolantungan;95774;C
37933;MDC20104;MDC20104;MDC20104;MDC;Sulawesi Utara;Kab.;Bolaang Mongondow Selatan;Bolaang Uki;Pintadia;95774;C
37934;MDC20104;MDC20104;MDC20104;MDC;Sulawesi Utara;Kab.;Bolaang Mongondow Selatan;Bolaang Uki;Popodu;95774;C
37935;MDC20104;MDC20104;MDC20104;MDC;Sulawesi Utara;Kab.;Bolaang Mongondow Selatan;Bolaang Uki;Salongo;95774;C
37936;MDC20104;MDC20104;MDC20104;MDC;Sulawesi Utara;Kab.;Bolaang Mongondow Selatan;Bolaang Uki;Salongo Barat;95774;C
37937;MDC20104;MDC20104;MDC20104;MDC;Sulawesi Utara;Kab.;Bolaang Mongondow Selatan;Bolaang Uki;Salongo Timur;95774;C
37938;MDC20104;MDC20104;MDC20104;MDC;Sulawesi Utara;Kab.;Bolaang Mongondow Selatan;Bolaang Uki;Sianandaka;95774;C
37939;MDC20104;MDC20104;MDC20104;MDC;Sulawesi Utara;Kab.;Bolaang Mongondow Selatan;Bolaang Uki;Soguo;95774;C
37940;MDC20104;MDC20104;MDC20104;MDC;Sulawesi Utara;Kab.;Bolaang Mongondow Selatan;Bolaang Uki;Sondana;95774;C
37941;MDC20104;MDC20104;MDC20104;MDC;Sulawesi Utara;Kab.;Bolaang Mongondow Selatan;Bolaang Uki;Soputa;95774;C
37942;MDC20104;MDC20104;MDC20104;MDC;Sulawesi Utara;Kab.;Bolaang Mongondow Selatan;Bolaang Uki;Tabilaa;95774;C
37943;MDC20104;MDC20104;MDC20104;MDC;Sulawesi Utara;Kab.;Bolaang Mongondow Selatan;Bolaang Uki;Tangagah;95774;C
37944;MDC20104;MDC20104;MDC20104;MDC;Sulawesi Utara;Kab.;Bolaang Mongondow Selatan;Bolaang Uki;Tolondadu;95774;C
37945;MDC20104;MDC20104;MDC20104;MDC;Sulawesi Utara;Kab.;Bolaang Mongondow Selatan;Bolaang Uki;Tolondadu I;95774;C
37946;MDC20104;MDC20104;MDC20104;MDC;Sulawesi Utara;Kab.;Bolaang Mongondow Selatan;Bolaang Uki;Tolondadu II;95774;C
37947;MDC20104;MDC20104;MDC20104;MDC;Sulawesi Utara;Kab.;Bolaang Mongondow Selatan;Bolaang Uki;Toluayu;95774;C
37948;MDC20104;MDC20104;MDC20104;MDC;Sulawesi Utara;Kab.;Bolaang Mongondow Selatan;Bolaang Uki;Trans Patoa;95774;C
37949;MDC20600;MDC20106;MDC20106;MDC;Sulawesi Utara;Kab.;Bolaang Mongondow Utara;Kaidipang;Bigo;95765;C
37950;MDC20600;MDC20106;MDC20106;MDC;Sulawesi Utara;Kab.;Bolaang Mongondow Utara;Kaidipang;Bigo Selatan;95765;C
37951;MDC20600;MDC20106;MDC20106;MDC;Sulawesi Utara;Kab.;Bolaang Mongondow Utara;Kaidipang;Boroko;95765;C
37952;MDC20600;MDC20106;MDC20106;MDC;Sulawesi Utara;Kab.;Bolaang Mongondow Utara;Kaidipang;Boroko Timur;95765;C
37953;MDC20600;MDC20106;MDC20106;MDC;Sulawesi Utara;Kab.;Bolaang Mongondow Utara;Kaidipang;Boroko Utara;95765;C
37954;MDC20600;MDC20106;MDC20106;MDC;Sulawesi Utara;Kab.;Bolaang Mongondow Utara;Kaidipang;Gihang;95765;C
37955;MDC20600;MDC20106;MDC20106;MDC;Sulawesi Utara;Kab.;Bolaang Mongondow Utara;Kaidipang;Inomunga;95765;C
37956;MDC20600;MDC20106;MDC20106;MDC;Sulawesi Utara;Kab.;Bolaang Mongondow Utara;Kaidipang;Inomunga Utara;95765;C
37957;MDC20600;MDC20106;MDC20106;MDC;Sulawesi Utara;Kab.;Bolaang Mongondow Utara;Kaidipang;Komus Dua (II);95765;C
37958;MDC20600;MDC20106;MDC20106;MDC;Sulawesi Utara;Kab.;Bolaang Mongondow Utara;Kaidipang;Komus Dua Timur;95765;C
37959;MDC20600;MDC20106;MDC20106;MDC;Sulawesi Utara;Kab.;Bolaang Mongondow Utara;Kaidipang;Kuala;95765;C
37960;MDC20600;MDC20106;MDC20106;MDC;Sulawesi Utara;Kab.;Bolaang Mongondow Utara;Kaidipang;Kuala Utara;95765;C
37961;MDC20600;MDC20106;MDC20106;MDC;Sulawesi Utara;Kab.;Bolaang Mongondow Utara;Kaidipang;Pontak;95765;C
37962;MDC20600;MDC20106;MDC20106;MDC;Sulawesi Utara;Kab.;Bolaang Mongondow Utara;Kaidipang;Soligir;95765;C
37963;MDC20600;MDC20106;MDC20106;MDC;Sulawesi Utara;Kab.;Bolaang Mongondow Utara;Kaidipang;Solo;95765;C
37964;MDC21201;MDC20107;MDC20107;MDC;Sulawesi Utara;Kab.;Bolaang Mongondow Timur;Kotabunan;Bukaka;95782;C
37965;MDC21201;MDC20107;MDC20107;MDC;Sulawesi Utara;Kab.;Bolaang Mongondow Timur;Kotabunan;Bulawan;95782;C
37966;MDC21201;MDC20107;MDC20107;MDC;Sulawesi Utara;Kab.;Bolaang Mongondow Timur;Kotabunan;Bulawan Dua;95782;C
37967;MDC21201;MDC20107;MDC20107;MDC;Sulawesi Utara;Kab.;Bolaang Mongondow Timur;Kotabunan;Bulawan Satu;95782;C
37968;MDC21201;MDC20107;MDC20107;MDC;Sulawesi Utara;Kab.;Bolaang Mongondow Timur;Kotabunan;Buyat;95782;C
37969;MDC21201;MDC20107;MDC20107;MDC;Sulawesi Utara;Kab.;Bolaang Mongondow Timur;Kotabunan;Buyat Barat;95782;C
37970;MDC21201;MDC20107;MDC20107;MDC;Sulawesi Utara;Kab.;Bolaang Mongondow Timur;Kotabunan;Buyat I;95782;C
37971;MDC21201;MDC20107;MDC20107;MDC;Sulawesi Utara;Kab.;Bolaang Mongondow Timur;Kotabunan;Buyat II;95782;C
37972;MDC21201;MDC20107;MDC20107;MDC;Sulawesi Utara;Kab.;Bolaang Mongondow Timur;Kotabunan;Buyat Selatan;95782;C
37973;MDC21201;MDC20107;MDC20107;MDC;Sulawesi Utara;Kab.;Bolaang Mongondow Timur;Kotabunan;Buyat Tengah;95782;C
37974;MDC21201;MDC20107;MDC20107;MDC;Sulawesi Utara;Kab.;Bolaang Mongondow Timur;Kotabunan;Kotabunan;95782;C
37975;MDC21201;MDC20107;MDC20107;MDC;Sulawesi Utara;Kab.;Bolaang Mongondow Timur;Kotabunan;Kotabunan Barat;95782;C
37976;MDC21201;MDC20107;MDC20107;MDC;Sulawesi Utara;Kab.;Bolaang Mongondow Timur;Kotabunan;Kotabunan Selatan;95782;C
37977;MDC21201;MDC20107;MDC20107;MDC;Sulawesi Utara;Kab.;Bolaang Mongondow Timur;Kotabunan;Paret;95782;C
37978;MDC21201;MDC20107;MDC20107;MDC;Sulawesi Utara;Kab.;Bolaang Mongondow Timur;Kotabunan;Paret Timur;95782;C
37979;MDC20109;MDC20108;MDC20108;MDC;Sulawesi Utara;Kab.;Bolaang Mongondow;Lolayan;Abak;95771;C
37980;MDC20109;MDC20108;MDC20108;MDC;Sulawesi Utara;Kab.;Bolaang Mongondow;Lolayan;Bakan;95771;C
37981;MDC20109;MDC20108;MDC20108;MDC;Sulawesi Utara;Kab.;Bolaang Mongondow;Lolayan;Bombanon;95771;C
37982;MDC20109;MDC20108;MDC20108;MDC;Sulawesi Utara;Kab.;Bolaang Mongondow;Lolayan;Kopandakan II;95771;C
37983;MDC20109;MDC20108;MDC20108;MDC;Sulawesi Utara;Kab.;Bolaang Mongondow;Lolayan;Lolayan;95771;C
37984;MDC20109;MDC20108;MDC20108;MDC;Sulawesi Utara;Kab.;Bolaang Mongondow;Lolayan;Matali Baru;95771;C
37985;MDC20109;MDC20108;MDC20108;MDC;Sulawesi Utara;Kab.;Bolaang Mongondow;Lolayan;Mengkang;95771;C
37986;MDC20109;MDC20108;MDC20108;MDC;Sulawesi Utara;Kab.;Bolaang Mongondow;Lolayan;Mopait;95771;C
37987;MDC20109;MDC20108;MDC20108;MDC;Sulawesi Utara;Kab.;Bolaang Mongondow;Lolayan;Mopusi;95771;C
37988;MDC20109;MDC20108;MDC20108;MDC;Sulawesi Utara;Kab.;Bolaang Mongondow;Lolayan;Tanoyan Selatan;95771;C
37989;MDC20109;MDC20108;MDC20108;MDC;Sulawesi Utara;Kab.;Bolaang Mongondow;Lolayan;Tanoyan Utara;95771;C
37990;MDC20109;MDC20108;MDC20108;MDC;Sulawesi Utara;Kab.;Bolaang Mongondow;Lolayan;Tapa Aog;95771;C
37991;MDC20109;MDC20108;MDC20108;MDC;Sulawesi Utara;Kab.;Bolaang Mongondow;Lolayan;Tungoi I;95771;C
37992;MDC20109;MDC20108;MDC20108;MDC;Sulawesi Utara;Kab.;Bolaang Mongondow;Lolayan;Tungoi II;95771;C
37993;MDC20109;MDC20109;MDC20109;MDC;Sulawesi Utara;Kab.;Bolaang Mongondow;Lolak;Baturapa;95761;C
37994;MDC20109;MDC20109;MDC20109;MDC;Sulawesi Utara;Kab.;Bolaang Mongondow;Lolak;Baturapa II;95761;C
37995;MDC20109;MDC20109;MDC20109;MDC;Sulawesi Utara;Kab.;Bolaang Mongondow;Lolak;Bumbung;95761;C
37996;MDC20109;MDC20109;MDC20109;MDC;Sulawesi Utara;Kab.;Bolaang Mongondow;Lolak;Buntalo;95761;C
37997;MDC20109;MDC20109;MDC20109;MDC;Sulawesi Utara;Kab.;Bolaang Mongondow;Lolak;Buntalo Selatan;95761;C
37998;MDC20109;MDC20109;MDC20109;MDC;Sulawesi Utara;Kab.;Bolaang Mongondow;Lolak;Buntalo Timur;95761;C
37999;MDC20109;MDC20109;MDC20109;MDC;Sulawesi Utara;Kab.;Bolaang Mongondow;Lolak;Diat;95761;C
38000;MDC20109;MDC20109;MDC20109;MDC;Sulawesi Utara;Kab.;Bolaang Mongondow;Lolak;Dulangan;95761;C
38001;MDC20109;MDC20109;MDC20109;MDC;Sulawesi Utara;Kab.;Bolaang Mongondow;Lolak;Labuan Uki;95761;C
38002;MDC20109;MDC20109;MDC20109;MDC;Sulawesi Utara;Kab.;Bolaang Mongondow;Lolak;Lalow;95761;C
38003;MDC20109;MDC20109;MDC20109;MDC;Sulawesi Utara;Kab.;Bolaang Mongondow;Lolak;Lolak;95761;C
38004;MDC20109;MDC20109;MDC20109;MDC;Sulawesi Utara;Kab.;Bolaang Mongondow;Lolak;Lolak II;95761;C
38005;MDC20109;MDC20109;MDC20109;MDC;Sulawesi Utara;Kab.;Bolaang Mongondow;Lolak;Lolak Tambolango;95761;C
38006;MDC20109;MDC20109;MDC20109;MDC;Sulawesi Utara;Kab.;Bolaang Mongondow;Lolak;Mongkoinit;95761;C
38007;MDC20109;MDC20109;MDC20109;MDC;Sulawesi Utara;Kab.;Bolaang Mongondow;Lolak;Mongkoinit Barat;95761;C
38008;MDC20109;MDC20109;MDC20109;MDC;Sulawesi Utara;Kab.;Bolaang Mongondow;Lolak;Motabang;95761;C
38009;MDC20109;MDC20109;MDC20109;MDC;Sulawesi Utara;Kab.;Bolaang Mongondow;Lolak;Padang Lalow;95761;C
38010;MDC20109;MDC20109;MDC20109;MDC;Sulawesi Utara;Kab.;Bolaang Mongondow;Lolak;Pindol;95761;C
38011;MDC20109;MDC20109;MDC20109;MDC;Sulawesi Utara;Kab.;Bolaang Mongondow;Lolak;Pindolili;95761;C
38012;MDC20109;MDC20109;MDC20109;MDC;Sulawesi Utara;Kab.;Bolaang Mongondow;Lolak;Pinogalum Timur;95761;C
38013;MDC20109;MDC20109;MDC20109;MDC;Sulawesi Utara;Kab.;Bolaang Mongondow;Lolak;Pinogaluman;95761;C
38014;MDC20109;MDC20109;MDC20109;MDC;Sulawesi Utara;Kab.;Bolaang Mongondow;Lolak;Sauk;95761;C
38015;MDC20109;MDC20109;MDC20109;MDC;Sulawesi Utara;Kab.;Bolaang Mongondow;Lolak;Solog;95761;C
